path,fname,label,w,h,img_mode,n_masks,mask_paths,md5,phash,group,conflict,split,fold
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (104).png,malignant (104).png,malignant,554,494,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (104)_mask.png,543151e6c9fa04f450f67820dfae0725,b4c29bb969743643,443,False,test,-1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (105).png,malignant (105).png,malignant,577,450,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (105)_mask.png,fa20dfe163aeed2ae6e922475f0fda28,d4a021cbde95e4d6,444,False,trainval,4
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (106).png,malignant (106).png,malignant,667,458,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (106)_mask.png,4e8a94160595d686199564afa5e574cc,93800c5de787bdca,445,False,trainval,0
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (107).png,malignant (107).png,malignant,576,454,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (107)_mask.png,d1ec1bd5a9c6dcb35660c73d6ff41ba8,91eb0f56f0e08dca,446,False,trainval,3
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (108).png,malignant (108).png,malignant,660,459,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (108)_mask.png,8aa12efc1211436a70faf102139555ce,808085e13fcfdf93,447,False,trainval,2
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (109).png,malignant (109).png,malignant,552,471,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (109)_mask.png,89f30f1ec9c1d3f1029f32d8bbb58256,d3b208f8d6a4b9b8,471,False,trainval,3
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (11).png,malignant (11).png,malignant,471,393,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (11)_mask.png,5e68046afdb41ceeea3d5fdb0faa522a,8ff01ae2009dd9d7,449,False,trainval,3
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (110).png,malignant (110).png,malignant,557,470,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (110)_mask.png,1c920de7fadb2b0b11b4b9de89056e9f,a3d81ce24f9cb4b2,460,False,trainval,4
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (111).png,malignant (111).png,malignant,421,470,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (111)_mask.png,fb4ffa9566351f548d6786907f205ac2,a095cf49376e3b24,451,False,trainval,3
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (112).png,malignant (112).png,malignant,549,471,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (112)_mask.png,8ca6806c02a8b745e6b2848448f74f2a,d7a60a89b1dbc227,452,False,trainval,1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (113).png,malignant (113).png,malignant,745,482,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (113)_mask.png,fd986af7ce8415e5d157d082f37666e7,84c159874f948bfe,453,False,test,-1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (114).png,malignant (114).png,malignant,340,439,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (114)_mask.png,c57a9498cf75869160ee79974ad3448a,a1f0decfed6420b0,482,False,trainval,3
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (115).png,malignant (115).png,malignant,581,438,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (115)_mask.png,5ec1a90184341fec56be2bb04712bd9e,a484ce5b1bb97364,455,False,trainval,4
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (116).png,malignant (116).png,malignant,582,434,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (116)_mask.png,85e075f7c62426f49e859620fa30e067,8c9ab3a7a5656968,526,False,trainval,3
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (117).png,malignant (117).png,malignant,611,434,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (117)_mask.png,fe50babdaad4d062af42cb08fd8baf83,8c9c786343879f3c,457,False,trainval,1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (118).png,malignant (118).png,malignant,562,473,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (118)_mask.png,79dd89db3f499f2febe9fd515d6294c2,e0c89b972f6ae0e4,459,False,trainval,0
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (119).png,malignant (119).png,malignant,564,469,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (119)_mask.png,5f486f1c4ba39a7e1c9d1297e7112fc7,e0c99b172e6ae0ec,459,False,trainval,0
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (12).png,malignant (12).png,malignant,479,392,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (12)_mask.png,ea14f818e6d3ba2f6e8b285f2e1ce16f,a3d914e24f9cb0b3,460,False,trainval,4
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (120).png,malignant (120).png,malignant,564,470,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (120)_mask.png,6a4ff0369c3a75a9fee407a0fc09c4e8,e1e69f986468c2e6,461,False,trainval,4
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (121).png,malignant (121).png,malignant,562,476,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (121)_mask.png,0d64985e734433a34cdeb95ecd6c1143,c09a3d3d35c7d161,462,False,trainval,2
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (122).png,malignant (122).png,malignant,554,467,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (122)_mask.png,7e5ba043019492f79ea75b2cb71b26c1,e1f49e8ba320e4e3,463,False,trainval,0
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (123).png,malignant (123).png,malignant,321,483,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (123)_mask.png,712d7049cf726d635a865eeae886f86f,a1f0dfcfc96424b0,482,False,trainval,3
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (124).png,malignant (124).png,malignant,545,494,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (124)_mask.png,e3ac8f5d2c2098b4ce6c0e810bd20e6d,f095de8ce90b19b8,465,False,trainval,3
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (125).png,malignant (125).png,malignant,557,465,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (125)_mask.png,828f131f974a6623df451096122d1657,a4985b8bb0e6f634,466,False,test,-1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (126).png,malignant (126).png,malignant,557,478,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (126)_mask.png,84ebfe367ba4bbe4183550353a2fc10e,f1910e5ecaa3b326,467,False,trainval,1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (127).png,malignant (127).png,malignant,591,464,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (127)_mask.png,b234162f2e9d454a98309e094b7e3f68,a496cec1d3db1368,468,False,trainval,2
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (128).png,malignant (128).png,malignant,625,468,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (128)_mask.png,0df9aa2c847698b77736e4acee217521,a083c9c899cef4f6,469,False,trainval,4
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (129).png,malignant (129).png,malignant,569,458,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (129)_mask.png,e7c9ff0e4e0aa098e72e554cbd059879,b293c1cc89cec6d6,470,False,trainval,0
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (13).png,malignant (13).png,malignant,468,393,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (13)_mask.png,a94c0835b8740356cb2990420e4bf0be,c3b229f8d6a4b8b8,471,False,trainval,3
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (130).png,malignant (130).png,malignant,555,463,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (130)_mask.png,272fcc280dd77a5433890906b062130f,d6cd9b52642798b4,472,False,trainval,1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (131).png,malignant (131).png,malignant,604,461,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (131)_mask.png,c52002cc1d91321df3417463df519e1f,9dd5c5c55a30a595,473,False,trainval,1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (132).png,malignant (132).png,malignant,451,581,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (132)_mask.png,98cfd56d28581855fff5b74d4e0836dd,b8eed1906a4b3965,474,False,test,-1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (133).png,malignant (133).png,malignant,479,485,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (133)_mask.png,a8f80ecdd28c0ab189c8a2787ff09474,a8e5d0d25bc99d89,475,False,trainval,2
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (134).png,malignant (134).png,malignant,556,467,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (134)_mask.png,02c4d9e56ca90173c14f90d18bad5ad7,eeb81b67653c01c3,476,False,test,-1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (135).png,malignant (135).png,malignant,933,571,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (135)_mask.png,09c2ec33ecb569a20578b3df0686e0ca,98a74c9e33f38c83,477,False,trainval,3
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (136).png,malignant (136).png,malignant,190,335,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (136)_mask.png,8ba03de07d9e4320eb2442c8ecc7e23e,ececa687131b1999,478,False,trainval,4
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (137).png,malignant (137).png,malignant,233,339,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (137)_mask.png,ff6db38a4b861af09d675ab327a92e42,e5b991c1eada4646,479,False,trainval,0
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (138).png,malignant (138).png,malignant,556,467,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (138)_mask.png,1fbd0e6c620b1b8e01b65256551d4bad,f1904e0e39a4f6c7,480,False,trainval,4
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (139).png,malignant (139).png,malignant,549,474,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (139)_mask.png,caa12f29ae39372ee912215963c4e0ed,b9b2e2c2c18de4f8,481,False,trainval,2
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (14).png,malignant (14).png,malignant,273,398,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (14)_mask.png,2ca000bb2c768b3ac52eefa36c871ca9,b1f0decfc96424b0,482,False,trainval,3
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (140).png,malignant (140).png,malignant,546,463,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (140)_mask.png,fafde1ad0f92cd29c13233c5c4954083,a2eca5c0939f58d9,483,False,trainval,1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (141).png,malignant (141).png,malignant,588,434,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (141)_mask.png,5e24039578007e13624cfd690c4655cb,89e4549ab3d3658d,484,False,test,-1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (142).png,malignant (142).png,malignant,556,465,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (142)_mask.png,3515c8d2c458081268f721176cd693a7,e19f5861671e8b89,485,False,trainval,1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (143).png,malignant (143).png,malignant,562,467,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (143)_mask.png,e0acda8746aa92d036047f812bb311ba,c4b12e6f8fb0b1c4,486,False,trainval,3
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (144).png,malignant (144).png,malignant,544,470,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (144)_mask.png,086b59f7c7a23512e1e91d4fee054037,e1979e4c6ce80ad3,487,False,trainval,1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (145).png,malignant (145).png,malignant,550,462,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (145)_mask.png,88f5ac307c1827b335d8b981c31262dc,f1918fcecee62c02,488,True,excluded,-1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (146).png,malignant (146).png,malignant,575,432,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (146)_mask.png,e0d9b8b4a8141aa87b2105229da81bdc,d4708bcf3d8ca493,489,False,trainval,0
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (147).png,malignant (147).png,malignant,552,471,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (147)_mask.png,755c914d4f15cb75d3217fee143d8b6b,b5d4ca0aa3274dd9,490,False,test,-1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (148).png,malignant (148).png,malignant,556,463,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (148)_mask.png,9668d23cd8f36c53ec889a6b6190effb,c0ff3e904167198f,491,False,trainval,2
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (149).png,malignant (149).png,malignant,763,572,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (149)_mask.png,f20b9c2fd003c0a4ef63e8de41916759,ed91d0162f3cf0cc,492,False,trainval,3
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (15).png,malignant (15).png,malignant,361,398,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (15)_mask.png,4d781d47b104d9932eb991915f20233e,8097cfcb35663b24,493,False,trainval,3
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (150).png,malignant (150).png,malignant,557,463,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (150)_mask.png,32b5d94e7c72a3245e6af4fb60810f1d,e4f8d53c1c276a85,494,False,trainval,0
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (151).png,malignant (151).png,malignant,513,467,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (151)_mask.png,64b5052ed048e6d02904dd47b1a630f2,c7859d73e2a82c2e,495,False,trainval,4
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (152).png,malignant (152).png,malignant,776,574,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (152)_mask.png,190d8d71cd5b453b7b5043f4a19f08ef,e68e9931799aca85,496,False,trainval,1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (153).png,malignant (153).png,malignant,650,603,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (153)_mask.png,1160f11df0d15b128b27449dc4f1590e,a6a7c69b195d9914,497,False,test,-1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (154).png,malignant (154).png,malignant,556,464,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (154)_mask.png,97ec3f6ba3364653c46b8410df895136,e0bd44c09bfb47e0,498,False,trainval,0
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (155).png,malignant (155).png,malignant,551,487,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (155)_mask.png,12ad5fdae79d37b8f723e02265550fd6,b5830e9e9b88d0f5,499,False,trainval,2
